Coin ID,Symbol,Name,Market Cap (USD),FDV (USD),24H Volume (USD)
bridged-wrapped-ether-starkgate,eth,Bridged Ether (StarkGate),93821184,93821184.0,11232179.0
bridged-wrapped-steth-gnosis,wsteth,Bridged Wrapped stETH (Gnosis),93648361,93648361.0,10791458.0
request-network,req,Request,93604879,125690541.0,2871130.0
bc-token,bc,BCGame Coin,92320724,92320724.0,48043.0
hashkey-ecopoints,hsk,HashKey Platform Token,91189595,282793502.0,2447904.0
gohome,gohome,GOHOME,91129204,1736987445.0,3136820.0
api3,api3,Api3,91079477,106569171.0,25586425.0
troll-2,troll,TROLL,90709511,90709511.0,8127388.0
omni-network,omni,Omni Network [Old],90704256,224222464.0,261600.0
temple,temple,TempleDAO,90638917,90819573.0,17916.96
pundi-x-2,pundix,Pundi X,90606959,90606959.0,7886207.0
nano,xno,Nano,90576250,90576250.0,1799422.0
babylon,baby,Babylon,90412533,333262474.0,11313952.0
novem-pro,nvm,Novem Pro,89724395,89724395.0,380050.0
vaneck-treasury-fund,vbill,VanEck Treasury Fund,89628630,89628630.0,0.0
band-protocol,band,Band,89151083,89285683.0,10058984.0
l2-standard-bridged-weth-optimism,weth,L2 Standard Bridged WETH (Optimism),88829669,88829669.0,38704062.0
bridged-usd-coin-linea,usdc,Linea Bridged USDC (Linea),88827492,88827492.0,60440173.0
solo-coin,solo,Sologenic,88363236,88363236.0,5743178.0
cronos-bridged-usdt-cronos,usdt,Cronos Bridged USDT (Cronos),88099869,88099869.0,324436.0
yield-guild-games,ygg,Yield Guild Games,87855408,140229341.0,31735497.0
mbg-by-multibank-group,mbg,MBG By Multibank Group,87224949,1042027476.0,15789409.0
osmosis,osmo,Osmosis,86983195,115557501.0,7660672.0
ridges-ai,sn62,Ridges AI,86580837,86580837.0,9175456.0
pay-coin,pci,Paycoin,86548963,160812457.0,513047.0
moonwell-artemis,well,Moonwell,85988585,96168911.0,6205031.0
openledger-2,open,OpenLedger,85902995,398621785.0,102415624.0
orca,orca,Orca,85515299,106614250.0,11510205.0
ontology,ont,Ontology,85358948,92896118.0,8088080.0
stepn,gmt,GMT,85266387,139046362.0,26629644.0
pumpbtc,pumpbtc,pumpBTC,85207848,85207848.0,717.17
flare-bridged-xrp-flare,fxrp,Flare Bridged XRP (Flare),85121800,85121800.0,1449953.0
altlayer,alt,AltLayer,84917537,189649495.0,15282861.0
loopring,lrc,Loopring,84865884,93576066.0,9774449.0
mask-network,mask,Mask Network,84809486,84809486.0,18094829.0
enjincoin,enj,Enjin Coin,84083608,85927392.0,8139350.0
wefi,wfi,WeFi,83954874,1173918473.0,3309081.0
wilder-world,wild,Wilder World,83885946,106412464.0,1684500.0
susda,susda,sUSDa,83738837,83738837.0,0.0
mnee-usd-stablecoin,mnee,MNEE USD Stablecoin,83686450,83686450.0,99011.0
clearpool,cpool,Clearpool,83469808,101489619.0,5804252.0
fulcrom,ful,Fulcrom,83255013,100616968.0,15910.62
waves,waves,Waves,82224658,82224658.0,13975816.0
reservoir-rusd,rusd,Reservoir rUSD,82058159,82058159.0,9719.12
coti,coti,COTI,81718325,81718538.0,9123609.0
bitdca,bdca,BitDCA,81703438,154529924.0,652571.0
vaultbridge-bridged-wbtc-katana,vbwbtc,VaultBridge Bridged WBTC (Katana),81673894,81673894.0,5454290.0
venus,xvs,Venus,81281348,144367156.0,8745336.0
amnis-aptos,amapt,Amnis Aptos,81078351,81095527.0,210061.0
vana,vana,Vana,80882340,315125999.0,13631574.0
staked-usd1,susd1+,staked USD1+,80734691,80734691.0,69.98
restaked-swell-eth,rsweth,Restaked Swell ETH,80198970,80198970.0,28578.0
notcoin,not,Notcoin,79692551,82115625.0,19914232.0
og-fan-token,og,OG Fan Token,79680390,91167786.0,17307639.0
swipe,sxp,Solar,79493622,79549916.0,7316612.0
somnia,somi,Somnia,79166894,494175365.0,35657131.0
jelly-my-jelly,jellyjelly,Jelly-My-Jelly,78677286,78677286.0,7742090.0
neiro-3,neiro,Neiro,78665918,78665918.0,50946284.0
woo-network,woo,WOO,78380640,90723573.0,8681622.0
nillion,nil,Nillion,78044716,299863470.0,24469834.0
dfdv-staked-sol,dfdvsol,DFDV Staked SOL,78006318,78006318.0,446.31
lagrange,la,Lagrange,77974019,404010463.0,35468894.0
usdx,usdx,USDX,77521377,77521377.0,814.79
melania-meme,melania,Melania Meme,77012786,95077579.0,7619335.0
puff-the-dragon,puff,Puff The Dragon,76711722,76711722.0,32269.0
byusd,byusd,BYUSD,76623616,76623616.0,164936.0
bless-2,bless,Bless,76565960,415742749.0,34007945.0
sanctum-2,cloud,Cloud,76550530,151882019.0,2000924.0
gama-token,gama,Gama Token,76460695,76460695.0,322704.0
societe-generale-forge-eurcv,eurcv,EUR CoinVertible,76378780,76378780.0,86477085.0
onfa,oft,ONFA,75764116,190188064.0,3623965.0
portal-to-bitcoin,ptb,Portal to Bitcoin,75681217,192170941.0,20631875.0
felix-feusd,feusd,Felix feUSD,75531560,9026879253.0,1747275.0
pirate-chain,arrr,Pirate Chain,74207835,75639772.0,272432.0
deso,deso,Decentralized Social,73962342,75902218.0,36019.0
bsquared-network,b2,BSquared Network,73931559,373698411.0,54977482.0
nexpace,nxpc,Nexpace,73510296,342526353.0,15062123.0
io,io,io.net,73482930,266423756.0,43217696.0
aura-on-sol,aura,aura,73359900,73359900.0,2097345.0
rocket-pool,rpl,Rocket Pool,73359406,73359406.0,5735354.0
daku-v2,daku,Daku V2,73347764,73347764.0,679.68
ronin-bridged-weth-ronin,weth,Ronin Bridged WETH (Ronin),73113258,1463616407.0,807874.0
book-of-meme,bome,BOOK OF MEME,72994821,72994821.0,32393421.0
cash-4,cash,CASH,72856576,72856576.0,3784203.0
magic-eden,me,Magic Eden,72535644,433990905.0,8778358.0
degen-base,degen,Degen,72442794,72442794.0,11696087.0
status,snt,Status,72431259,124450784.0,9473293.0
lista,lista,Lista DAO,72394816,230226480.0,13497112.0
bedrock-btc,brbtc,Bedrock BTC,72097082,72097082.0,0.0
blast,blast,Blast,71906888,149094049.0,7997538.0
bim-2,bim,BIM,71857866,71857866.0,247658.0
quantixai,qai,QuantixAI,71833056,893065539.0,7754265.0
bora,bora,BORA,71448047,74733014.0,725019.0
sui-bridged-ether-sui,sbeth,Sui Bridged Ether (Sui),71298913,71298913.0,3720532.0
orderly-network,order,Orderly,70640997,217242670.0,19449444.0
spark-2,spk,Spark,70550641,378632049.0,44433341.0
home,home,HOME,70432932,255281791.0,15635173.0
kraken-wrapped-btc,kbtc,Kraken Wrapped BTC,70325232,70325232.0,967385.0
straitsx-xusd,xusd,StraitsX XUSD,70306210,70306210.0,61652556.0
bitlight,light,Bitlight,70240759,685164730.0,99336414.0
project-galaxy,gal,GAL (migrated to Gravity - G),70101186,109748028.0,4492.67
coca,coca,COCA,69642407,612671834.0,381661.0
iostoken,iost,IOST,68821466,68821466.0,8002527.0
terra-luna-2,luna,Terra,68634750,107645958.0,37060400.0
comedian,ban,Comedian,68230712,68230712.0,16132398.0
stronghold-token,shx,Stronghold,68189782,,856312.0
b3,b3,B3 (Base),68089789,224736699.0,5244701.0
tellor,trb,Tellor Tributes,68004682,69776160.0,31042370.0
xpin-network,xpin,XPIN Network,67760574,438154375.0,78147704.0
hive,hive,Hive,67699860,,1969556.0
lorenzo-protocol,bank,Lorenzo Protocol,67236798,67236798.0,17836813.0
usd-coin-ethereum-bridged,usdc.e,Arbitrum Bridged USDC (Arbitrum),67203095,67203095.0,21467895.0
ardor,ardr,Ardor,66854368,66854368.0,5549976.0
harrypotterobamasonic10in,bitcoin,HarryPotterObamaSonic10Inu (ETH),66790415,66790415.0,11115160.0
stratis,strax,Stratis,66674426,69058690.0,1011599.0
staked-frax,sfrax,Staked FRAX,66509321,66325978.0,5.49
resupply-usd,reusd,Resupply USD,66104622,66104622.0,6895950.0
purr-2,purr,Purr,65995704,65995705.0,2260958.0
caldera,era,Caldera,65692350,375921890.0,17401734.0
wiki-cat,wkc,Wiki Cat,65649313,65649313.0,519163.0
punkstrategy,pnkstr,PunkStrategy,65108196,65108196.0,1317279.0
ben-pasternak,launchcoin,Launch Coin on Believe,65071365,65071365.0,16666785.0
bancor,bnt,Bancor Network,65030722,65030722.0,85920.0
solv-protocol-solvbtc-jupiter,solvbtc.jup,Solv Protocol SolvBTC Jupiter,65005525,65005525.0,1642.47
echelon-prime,prime,Echelon Prime,64442745,130216630.0,2927624.0
swftcoin,swftc,SWFTCOIN,64264296,64264296.0,953155.0
gigadot,gdot,GIGADOT,64033648,64033648.0,81949.0
alchemy-pay,ach,Alchemy Pay,64004621,129467274.0,19202201.0
metis-token,metis,Metis,63744684,95815829.0,9358967.0
biconomy,bico,Biconomy,63509880,64135126.0,5363214.0
constellation-labs,dag,Constellation,63165465,78116178.0,1438950.0
balancer,bal,Balancer,62949834,68471163.0,5466728.0
nomina,nom,Nomina,62949217,153159813.0,31576973.0
wrapped-aave-plasma-usdt0,waplausdt0,Wrapped Aave Plasma USDT0,62862535,62862535.0,10135273.0
honey-3,honey,Honey,62655327,62706946.0,6376124.0
staked-hype,sthype,Staked HYPE,62585804,62585804.0,360895.0
ai16z,ai16z,ai16z,62476205,62476205.0,30933787.0
mira-3,mira,Mira,62459360,306322238.0,26358914.0
tokenlon,lon,Tokenlon,62434230,71172197.0,144115.0
iexec-rlc,rlc,iExec RLC,62432423,75040289.0,5995830.0
the-grays-currency,ptgc,The Grays Currency,62370476,62370476.0,60039.0
paxos-standard,usdp,Pax Dollar,62243594,62243594.0,4031814.0
verasity,vra,Verasity,62162432,68180051.0,19228290.0
big-time,bigtime,Big Time,62126844,162785287.0,8545883.0
auki-labs,auki,Auki,62112674,210960360.0,458841.0
ark,ark,ARK,62046855,62174868.0,1768676.0
siren-2,siren,Siren,62026412,62026412.0,4107736.0
power-ledger,powr,Powerledger,61994822,116966142.0,3503262.0
matrixdock-gold,xaum,Matrixdock Gold,61932801,61932801.0,1046222.0
constitutiondao,people,ConstitutionDAO,61807844,61807844.0,27180939.0
solayer-staked-sol,ssol,Solayer Staked SOL,61549501,61549501.0,101330.0
marinade,mnde,Marinade,61488319,77220194.0,3971852.0
ika,ika,Ika,61350671,204502237.0,12066937.0
chromaway,chr,Chromia,61268645,61268645.0,13925005.0
orbs,orbs,Orbs,61217230,129599311.0,7467468.0
orcib,palmo,ORCIB,61190645,75856172.0,23820.0
delysium,agi,Delysium,61159395,87975749.0,2108736.0
gigachad-2,giga,Gigachad,61157790,61157790.0,2389144.0
zedxion,zedxion,Zedxion,61019867,2372755158.0,559175.0
songbird,sgb,Songbird,60587388,71667673.0,202872.0
mass-vehicle-ledger,mvl,MVL,60357397,61350373.0,421644.0
whiteheart,white,Whiteheart,60192896,60192896.0,4755.68
nkyc-token,nkyc,NKYC Token,59982556,59982556.0,202721.0
usda-3,usda,USDA,59892064,59892064.0,20877798.0
venice-token,vvv,Venice Token,59516236,112759990.0,3528165.0
solayer,layer,Solayer,59378153,282753108.0,13654089.0
osaka-protocol,osak,Osaka Protocol,59097568,59097568.0,60833.0
freysa-ai,fai,Freysa AI,58520056,58520056.0,841614.0
spell-token,spell,Spell,58498286,67462187.0,5763549.0
coreum,coreum,Coreum,58443293,58443293.0,209308.0
aevo-exchange,aevo,Aevo,58302748,63738543.0,20080725.0
coinshift-usdl-morpho-vault,csusdl,Coinshift USDL Morpho Vault,58281240,58281240.0,0.0
ergo,erg,Ergo,58245502,61511897.0,299325.0
chex-token,chex,Chintai,58136365,58136365.0,1132765.0
geodnet,geod,Geodnet,57448476,127860652.0,269992.0
btu-protocol,btu,BTU Protocol,57372828,71716035.0,795.84
bonfida,fida,Bonfida,57052102,57575393.0,4951926.0
alchemist-ai,alch,Alchemist AI,56960289,67009085.0,24607917.0
celium,sn51,Celium,56840446,56840446.0,282303.0
vndc,vndc,VNDC,56823179,56823179.0,32.48
stbl,stbl,STBL,56579608,1131592158.0,59810819.0
aixbt,aixbt,aixbt,56425225,56728243.0,17310463.0
sign-global,sign,Sign,56069860,415332297.0,106948499.0
ocean-protocol,ocean,Ocean Protocol,56035498,75018431.0,3333473.0
hakimi,哈基米,哈基米 (Hajimi),56000483,56000483.0,15312019.0
elixir-staked-deusd,sdeusd,Elixir Staked deUSD,55940122,55940122.0,100727.0
socean-staked-sol,inf,Sanctum Infinity,55791989,170882141.0,2385173.0
audius,audio,Audius,55481054,55481054.0,6902799.0
magic-internet-money,mim,Magic Internet Money (Ethereum),55417808,182104409.0,11542.99
frax-usd,frxusd,Frax USD,55357386,55357386.0,2611454.0
everipedia,iq,IQ,55344778,55344778.0,1917585.0
bridged-tether-opbnb,usdt,Bridged Tether (opBNB),54969558,54969558.0,20153.0
cronos-bridged-wbtc-cronos,wbtc,Cronos Bridged WBTC (Cronos),54768516,54768516.0,177293.0
binance-usd,busd,BUSD,54714689,54714689.0,128553.0
mythos,myth,Mythos,54404867,68312077.0,2368735.0
sai,sai,Sai,54201214,54201214.0,3691.83
hemi,hemi,Hemi,54122284,553680659.0,16375892.0
milk-alliance,mlk,MiL.k,53962312,105460405.0,7628512.0
chain-key-bitcoin,ckbtc,Chain-key Bitcoin,53942780,53942780.0,32744.0
g-token,g,Gravity (by Galxe),53504879,88771627.0,3987640.0
certik,ctk,Shentu,53328277,54121421.0,3200631.0
cyberconnect,cyber,CYBER,52989610,106833101.0,14972580.0
vaultbridge-bridged-usdc-katana,vbusdc,VaultBridge Bridged USDC (Katana),52962956,52962956.0,25631826.0
auction,auction,Bounce,52906628,57015318.0,79631462.0
escoin-token,elg,Escoin,52780985,71631856.0,451667.0
yzy,yzy,YZY,52397769,403059649.0,4724831.0
tokamak-network,ton,Tokamak Network,52379513,94624785.0,468877.0
anime,anime,Animecoin,52313305,94452138.0,20170310.0
okzoo,aiot,OKZOO,52241570,464300731.0,8666142.0
r0ar-token,1r0r,R0AR Token,52239885,79806501.0,33816.0
pythia,pythia,PYTHIA,52233215,52233215.0,1222279.0
hivemapper,honey,Hivemapper,52214032,68524494.0,1148254.0
dkargo,dka,dKargo,51945807,51945807.0,2834825.0
zerobase,zbt,ZEROBASE,51944138,273390201.0,175296796.0
cookie,cookie,Cookie DAO,51922285,83256321.0,8243543.0
goatseus-maximus,goat,Goatseus Maximus,51722249,51722249.0,12582505.0
liquity,lqty,Liquity,51342517,52446873.0,8605547.0
manta-network,manta,Manta Network,51110868,113390615.0,16341609.0
cjournal-2,cjl,CJournal,51083595,86668083.0,22296.0
targon,sn4,Targon,51033220,51033220.0,470672.0
secret,scrt,Secret,50946564,53317572.0,4994686.0
sophon,soph,Sophon,50923131,254615657.0,94320709.0
safecoin,safe,SAFEbit,50881983,265910547.0,1268877.0
kyber-network-crystal,knc,Kyber Network Crystal,50524123,71428758.0,18588687.0
dovu-2,dovu,DOVU,50442815,50491960.0,196036.0
dia-data,dia,DIA,50438769,71149827.0,4194794.0
bouncebit,bb,BounceBit,50087675,256859872.0,25054117.0
ong,ong,Ontology Gas,50012090,116468083.0,2775213.0
sats-ordinals,sats,SATS (Ordinals),49745283,49745283.0,7805047.0
energy-web-token,ewt,Energy Web,49740278,56701529.0,680895.0
rujira,ruji,Rujira,49644305,66636651.0,308903.0
metamask-usd,musd,MetaMask USD,49605663,49605663.0,51850809.0
holoworld,holo,Holoworld,49552050,292140311.0,37472983.0
arcblock,abt,Arcblock,49503227,93402314.0,387784.0
zentry,zent,Zentry,49312991,62277321.0,10695445.0
gemini-dollar,gusd,Gemini Dollar,49181972,49181972.0,325399.0
changenow,now,ChangeNOW,49097329,57298783.0,14255.58
quack-ai,q,Quack AI,48984410,303121350.0,14255163.0
banana-gun,banana,Banana Gun,48979528,103081119.0,8988532.0
civic,cvc,Civic,48963685,61051975.0,4327934.0
across-protocol,acx,Across Protocol,48855144,79034044.0,4700394.0
sygnum-fiusd-liquidity-fund,fiusd,Sygnum FIUSD Liquidity Fund,48794109,48794109.0,0.0
steem,steem,Steem,48776193,48804701.0,16779614.0
veraone,vro,VeraOne,48451998,48451998.0,44681.0
pha,pha,PHALA,48390143,59367929.0,9629681.0
marlin,pond,Marlin,48312495,58900480.0,2931262.0
chaingpt,cgpt,ChainGPT,48138810,55469835.0,9324581.0
zelcash,flux,Flux,48101346,48108727.0,3405009.0
usd,usd+,Overnight.fi USD+,48078300,48078300.0,1466930.0
storx,srx,StorX,48063516,48063516.0,3094373.0
taiko,taiko,Taiko,48031308,257727941.0,9642122.0
noble-dollar-usdn,usdn,Noble Dollar (USDN),48022836,48022836.0,103074.0
corn-3,corn,Corn,47757465,191029860.0,5895932.0
liquity-bold-2,bold,BOLD,47735500,47735500.0,1768871.0
space-id,id,SPACE ID,47716156,221299751.0,15579306.0
solidus-aitech,aitech,Solidus Ai Tech,47661340,55936077.0,21068190.0
cartesi,ctsi,Cartesi,47611549,53826860.0,4871772.0
tornado-cash,torn,Tornado Cash,47495855,124642979.0,4251862.0
definitive,edge,Definitive,47442505,233678509.0,1636240.0
rif-token,rif,Rootstock Infrastructure Framework,47295892,47295892.0,1104782.0
yei-finance,clo,Yei Finance,47287635,366286870.0,20660944.0
huma-finance,huma,Huma Finance,47155345,272050066.0,120397210.0
apertum,aptm,Apertum,47044649,48955498.0,2176527.0
steakhouse-eth-morpho-vault,steaketh,Steakhouse ETH Morpho Vault,47026448,47026448.0,0.0
gamebuild,game,GameBuild,46994306,54835203.0,1747109.0
anvil,anvl,Anvil,46579972,58079363.0,86865.0
hex-trust-usdx,usdx,Hex Trust USD,46573421,46573421.0,5638.74
renzo,rez,Renzo,46520340,107821377.0,17819246.0
doodles,dood,Doodles,46435049,59532114.0,15808706.0
skor-ai,skorai,SKOR AI,46377656,85096617.0,14559.11
wrapped-nxm,wnxm,Wrapped NXM,46346468,46346468.0,84769.0
savings-crvusd,scrvusd,Savings crvUSD,46295783,46295783.0,8409372.0
flock-2,flock,FLOCK,46272470,194231503.0,7314515.0
wax,waxp,WAX,46146677,49652405.0,2857794.0
sonic-svm,sonic,Sonic SVM,45862490,305749933.0,13950012.0
moonwell-flagship-usdc-morpho-vault,mwusdc,Moonwell Flagship USDC (Morpho Vault),45769000,45769000.0,2.03
vine,vine,Vine,45710369,45710369.0,18187970.0
universal-eth,unieth,Universal ETH,45658315,45658315.0,18.52
joe,joe,JOE,45642305,56597773.0,5066841.0
token-pocket,tpt,TokenPocket Token,45529313,45529313.0,93543.0
carv,carv,CARV,45493925,154026697.0,21242559.0
coinbase-wrapped-xrp,cbxrp,Coinbase Wrapped XRP,45447286,45447286.0,1377127.0
blockv,vee,BLOCKv,45304521,45304521.0,31664.0
terrausd,ustc,TerraClassicUSD,45158488,49213735.0,9991217.0
bridged-tether-linea,usdt,Bridged Tether (Linea),45152620,45152620.0,40078415.0
bertram-the-pomeranian,bert,Bertram The Pomeranian,45080713,45080713.0,5894266.0
world-assets,inc,WorldAssets,45004713,150015709.0,306037.0
eth0,eth0,Usual ETH,44708962,44708962.0,13.58
boundless,zkc,Boundless,44681494,222365623.0,34881879.0
kgen,kgen,KGeN,44586478,224416027.0,39173869.0
magic,magic,Treasure,44574913,48969411.0,17084918.0
metal,mtl,Metal DAO,44118856,44118856.0,2050990.0
lisk,lsk,Lisk,44036002,86686639.0,2103804.0
seth,seth,sETH,43954078,43954078.0,117.57
beets-staked-sonic,sts,Beets Staked Sonic,43924813,43924813.0,1293545.0
ondo-u-s-dollar-token,usdon,Ondo U.S. Dollar Token,43783308,43783308.0,1474113.0
apollox-2,apx,APX,43585358,4623585657.0,482322.0
overtake,take,OVERTAKE,43409412,295998107.0,61838446.0
ekubo-protocol,ekubo,Ekubo Protocol,43365303,43365303.0,342806.0
nusd,susd,Synthetix sUSD,43362233,43362233.0,1304235.0
dora-2,dora,DORA,43324069,43324069.0,493222.0
electroneum,etn,Electroneum,43315161,50591080.0,1232001.0
wrapped-xrp,wxrp,Wrapped XRP,43273392,43273392.0,24568.0
darkstar,darkstar,DarkStar,43180570,147206490.0,15499663.0
mountain-protocol-usdm,usdm,Mountain Protocol USD,43148081,43148081.0,382.56
crepe-2,crepe,CREPE,43115151,43115151.0,2426490.0
pinksale,pinksale,PinkSale,42992168,42992168.0,9.8
dent,dent,Dent,42882348,44830240.0,2917940.0
reactive-network,react,Reactive Network,42874526,54071982.0,1006873.0
dymension,dym,Dymension,42858508,110396740.0,4088962.0
liqwid-finance,lq,Liqwid Finance,42844539,44513532.0,28783.0
smooth-love-potion,slp,Smooth Love Potion,42800433,42800433.0,3560873.0
hippo-protocol,hp,Hippo Protocol,42790201,42798992.0,329054.0
funfair,fun,FUNToken,42778613,44397084.0,6476935.0
researchcoin,rsc,ResearchCoin,42670415,343268009.0,690563.0
qanplatform,qanx,QANplatform,42516934,52509664.0,315953.0
bucket-protocol-buck-stablecoin,buck,Bucket Protocol BUCK Stablecoin,42500829,42500829.0,617670.0
tagger,tag,TAGGER,42256843,157352165.0,11687973.0
cross-2,cross,Cross,41783355,122801631.0,4222073.0
sx-network-2,sx,SX Network,41766173,77940609.0,112921.0
metya,met,MetYa,41657263,208456683.0,6791159.0
austin-capitals,aux,Austin Capitals,41613413,41613413.0,77633.0
avalanche-old-bridged-wbtc-avalanche,wbtc.e,Avalanche Bridged WBTC (Avalanche),41065250,41065250.0,213978.0
moonbeam,glmr,Moonbeam,41045897,48191612.0,3777354.0
binance-peg-dai,dai,Binance-Peg DAI,41019243,41019243.0,820697.0
ecomi,omi,ECOMI,40952179,46987409.0,4251319.0
a-hunters-dream,caw,A Hunters Dream,40909445,42837116.0,574342.0
cetus-protocol,cetus,Cetus Protocol,40851509,47553844.0,15954253.0
dogelon-mars,elon,Dogelon Mars,40675149,74001913.0,1012771.0
stakestone,sto,StakeStone,40640858,180358839.0,11708766.0
luck-3,luck,Luckify,40635146,203176286.0,558250.0
kernel-2,kernel,KernelDAO,40532222,171195922.0,21278032.0
mindwavedao,nila,MindWaveDAO,40511881,50811166.0,433.09
hyperlane,hyper,Hyperlane,40465240,158282627.0,21613798.0
lorenzo-wrapped-bitcoin,enzobtc,Lorenzo Wrapped Bitcoin,40450722,67721196.0,17552.74
medibloc,med,Medibloc,40320557,43482344.0,324458.0
ket,ket,Ket,40312080,40312080.0,113219.0
yield-optimizer-eth,yoeth,Yield Optimizer ETH,40232014,40232014.0,0.0
dialectic-usd-vault,dusd,Dialectic USD Vault,40128095,40128095.0,2902.0
